employee_id,department,employment_year,pension_plan,monthly_salary_sek,working_ratio,training_hours_2024,overtime_hours_2024
7443,Support,2020,2,38589.45,0.9,4,20
7444,R&D,2020,2,34526.96,0.9,9,13
7445,Finance,2020,2,45693.16,0.75,1,14
7446,Support,2020,2,44482.78,0.75,4,19
7447,R&D,2020,2,31111.06,0.8,12,20
7448,Finance,2020,2,35707.84,0.75,14,14
7449,R&D,2020,2,43447.77,0.75,15,18
7450,Support,2020,2,45197.73,0.9,3,12
7451,R&D,2020,2,47842.88,0.75,10,7
7452,IT,2020,2,42014.78,1.0,11,17
7453,Sales,2020,2,35356.67,0.85,17,14
7454,HR,2020,2,39868.07,0.9,9,13
7455,HR,2020,2,46408.5,0.75,3,6
7456,Sales,2020,2,31321.6,0.85,8,2
7457,Marketing,2020,2,48224.45,0.75,17,10
7458,IT,2020,2,44174.11,0.9,12,13
7459,HR,2020,2,36383.78,1.0,15,6
7460,Logistics,2020,2,45185.11,1.0,17,8
7461,Finance,2020,2,48923.31,0.75,0,6
7462,Marketing,2020,2,31207.09,1.0,11,9
7463,IT,2020,2,45418.0,0.8,19,13
7464,Operations,2020,2,37841.21,0.85,8,4
7465,Operations,2020,2,42800.63,0.85,18,7
7466,Support,2020,2,33552.87,0.8,15,3
7467,Procurement,2020,2,48247.17,0.9,5,17
7468,Finance,2020,2,33080.31,0.75,19,14
7469,HR,2020,2,44002.19,1.0,15,11
7470,Procurement,2020,2,49176.19,1.0,10,4
7471,Sales,2020,2,46423.65,0.85,19,3
7472,IT,2020,2,39801.18,0.75,5,2
7473,IT,2020,2,31275.89,1.0,12,14
7474,Logistics,2020,2,41435.89,0.85,1,6
7475,Marketing,2020,2,38690.47,0.85,11,1
7476,Sales,2020,2,37677.61,0.85,16,5
7477,Logistics,2020,2,30896.98,0.75,20,15
7478,Logistics,2020,2,48942.43,0.9,12,15
7479,IT,2020,2,33599.97,0.9,3,16
7480,R&D,2020,2,42070.09,0.75,7,5
7481,Finance,2020,2,32245.23,0.9,5,12
7482,Finance,2020,2,39497.51,1.0,16,17
7483,Support,2020,2,30060.53,0.75,19,2
7484,HR,2020,2,36755.34,0.85,9,13
7485,Marketing,2020,2,44067.18,1.0,8,12
7486,Logistics,2020,2,35992.37,1.0,1,18
7487,Support,2020,2,47877.47,0.85,2,7
7488,Support,2020,2,32726.15,0.8,7,7
7489,Procurement,2020,2,44805.48,1.0,13,4
7490,R&D,2020,2,36058.53,0.8,17,6
7491,Procurement,2020,2,33023.12,0.85,2,3
7492,HR,2020,2,45257.71,0.8,5,12
7493,Procurement,2020,2,39615.78,0.85,13,16
7494,HR,2020,2,40314.94,0.8,12,3
7495,Logistics,2020,2,46796.69,0.8,12,16
7496,Support,2020,2,46079.68,0.8,17,17
7497,Marketing,2020,2,36737.08,0.8,0,9
7498,Support,2020,2,35502.85,0.8,0,7
7499,Finance,2020,2,42341.75,0.8,10,15
7500,Sales,2020,2,36743.83,0.75,3,13
7501,Sales,2020,2,41574.06,0.75,20,20
7502,HR,2020,2,34096.38,0.8,1,13
7503,R&D,2020,2,48497.94,0.8,8,13
7504,Procurement,2020,2,34505.73,0.8,5,6
7505,HR,2020,2,39376.62,0.85,2,1
7506,Operations,2020,2,47902.95,1.0,15,17
7507,Finance,2020,2,35053.13,0.8,18,7
7508,Marketing,2020,2,32557.61,0.75,7,16
7509,Finance,2020,2,42447.77,0.8,14,1
7510,HR,2020,2,37952.47,1.0,0,4
7511,Logistics,2020,2,38329.92,0.75,15,3
7512,R&D,2020,2,33415.93,0.75,16,17
7513,R&D,2020,2,33020.38,0.9,4,20
7514,IT,2020,2,43464.82,1.0,1,5
7515,R&D,2020,2,33119.06,0.9,1,1
7516,R&D,2020,2,30143.56,0.75,17,10
7517,R&D,2020,2,35362.57,0.9,16,2
7518,IT,2020,2,43546.26,0.85,14,9
7519,Logistics,2020,2,34760.48,0.85,11,2
7520,Logistics,2020,2,41091.79,0.75,5,8
7521,Finance,2020,2,39485.03,0.9,2,16
7522,R&D,2020,2,40924.19,0.9,17,7
7523,Support,2020,2,35852.98,0.75,4,6
7524,Procurement,2020,2,36809.12,1.0,4,5
7525,IT,2020,2,40292.89,1.0,9,0
7526,IT,2020,2,32360.3,1.0,13,7
7527,Procurement,2020,2,39264.79,0.75,1,0
7528,Sales,2020,2,44244.21,0.75,19,13
7529,Operations,2020,2,41325.76,1.0,17,12
7530,Support,2020,2,42344.82,0.8,4,20
7531,Marketing,2020,2,34069.64,1.0,16,5
7532,Support,2020,2,35005.78,1.0,4,10
7533,Support,2020,2,47793.6,0.9,18,5
7534,Marketing,2020,2,46970.73,0.75,15,1
7535,Sales,2020,2,45027.83,0.9,9,0
7536,Support,2020,2,35638.67,0.8,15,9
7537,Sales,2020,2,49500.78,0.85,1,1
7538,R&D,2020,2,37930.39,0.85,13,1
7539,Marketing,2020,2,36623.65,0.75,19,19
7540,Support,2020,2,34430.4,0.75,9,20
7541,Finance,2020,2,40311.21,0.75,6,9
7542,Operations,2020,2,35411.3,0.9,6,16
7543,IT,2020,2,32608.99,0.75,8,14
7544,Procurement,2020,2,42810.6,0.8,3,12
7545,Marketing,2020,2,33630.44,0.75,19,16
7546,Sales,2020,2,35150.94,0.9,18,13
7547,IT,2020,2,36096.63,0.75,15,20
7548,HR,2020,2,48887.12,1.0,2,2
7549,Procurement,2020,2,31135.16,0.9,0,5
7550,IT,2020,2,44256.74,0.75,14,15
7551,Finance,2020,2,39980.62,0.9,3,2
7552,HR,2020,2,31569.69,1.0,7,18
7553,Operations,2020,2,39027.9,0.85,17,16
7554,Marketing,2020,2,39210.96,0.75,20,18
7555,Logistics,2020,2,33169.54,1.0,20,10
7556,Sales,2020,2,44719.92,0.85,6,17
7557,Operations,2020,2,39468.94,1.0,5,2
7558,R&D,2020,2,34011.45,0.9,5,10
7559,Procurement,2020,2,43777.09,0.85,16,4
7560,Finance,2020,2,30075.01,0.9,13,11
7561,HR,2020,2,38467.04,0.85,16,19
7562,R&D,2020,2,45721.66,0.9,8,2
7563,Marketing,2020,2,48500.34,0.9,20,8
7564,Logistics,2020,2,41356.42,0.85,13,19
7565,Operations,2020,2,39557.43,0.8,19,9
7566,R&D,2020,2,41978.0,0.85,10,20
7567,Sales,2020,2,47828.94,1.0,20,9
7568,Procurement,2020,2,33101.33,1.0,12,3
7569,Sales,2020,2,39313.22,0.75,8,5
7570,HR,2020,2,46323.63,0.85,19,18
7571,Support,2020,2,36241.59,0.75,8,6
7572,Operations,2020,2,49801.13,1.0,13,11
7573,Finance,2020,2,49898.8,0.75,3,17
7574,R&D,2020,2,42492.71,0.75,18,0
7575,Procurement,2020,2,30253.28,0.75,12,5
7576,Finance,2020,2,36973.27,0.9,9,15
7577,HR,2020,2,31178.99,0.85,1,17
7578,IT,2020,2,38498.5,0.75,10,11
7579,R&D,2020,2,36002.37,0.8,20,18
7580,Sales,2020,2,41409.92,0.75,8,20
7581,Marketing,2020,2,38641.71,0.85,4,14
7582,Logistics,2020,2,42233.79,0.85,2,7
7583,HR,2020,2,34425.39,0.8,0,14
7584,Finance,2020,2,30479.32,1.0,20,15
7585,IT,2020,2,40951.43,0.9,14,8
7586,R&D,2020,2,41716.4,1.0,19,19
7587,Logistics,2020,2,49477.32,0.75,0,4
7588,Finance,2020,2,30607.66,0.75,16,0
7589,R&D,2020,2,32792.64,0.8,4,18
7590,IT,2020,2,35582.06,0.85,14,2
7591,Marketing,2020,2,49540.62,0.75,12,4
7592,Logistics,2020,2,42663.21,0.9,7,10
7593,Logistics,2020,2,49252.62,1.0,10,5
7594,IT,2020,2,43556.26,0.9,9,3
7595,Finance,2020,2,48175.3,0.85,8,20
7596,Sales,2020,2,31558.15,1.0,6,11
7597,Support,2020,2,43428.18,0.8,11,7
7598,Finance,2020,2,33603.49,0.9,3,5
7599,IT,2020,2,35607.15,1.0,9,5
7600,HR,2020,2,37182.24,0.9,17,1
7601,IT,2021,2,43758.66,0.9,6,0
7602,Finance,2021,2,32246.4,0.75,6,2
7603,Operations,2021,2,42825.2,0.85,14,1
7604,Finance,2021,2,40570.68,0.85,14,17
7605,R&D,2021,2,44545.79,1.0,8,8
7606,Operations,2021,2,36204.86,0.8,0,8
7607,Procurement,2021,2,45870.19,0.8,12,10
7608,Support,2021,2,38145.36,0.9,13,10
7609,Sales,2021,2,37614.24,0.8,15,8
7610,Procurement,2021,2,37291.98,0.75,3,11
7611,Support,2021,2,34380.18,1.0,9,14
7612,Operations,2021,2,38616.04,0.8,6,10
7613,R&D,2021,2,47883.48,0.9,10,10
7614,R&D,2021,2,48296.35,0.75,12,13
7615,Operations,2021,2,34763.62,1.0,18,2
7616,Procurement,2021,2,39200.31,0.8,7,14
7617,Marketing,2021,2,41797.39,0.9,7,9
7618,Sales,2021,2,36749.12,0.75,8,4
7619,Marketing,2021,2,40654.63,1.0,17,18
7620,Sales,2021,2,44865.16,1.0,8,15
7621,Logistics,2021,2,37184.29,0.9,9,9
7622,Operations,2021,2,48488.73,1.0,19,17
7623,Procurement,2021,2,37458.24,0.8,15,14
7624,Logistics,2021,2,30388.3,0.75,2,9
7625,Logistics,2021,2,40089.58,0.8,7,12
7626,Logistics,2021,2,36748.88,0.8,12,13
7627,R&D,2021,2,32596.98,0.85,3,3
7628,Sales,2021,2,47998.13,0.8,13,4
7629,Finance,2021,2,37903.93,0.8,0,17
7630,Finance,2021,2,39410.93,0.85,1,19
7631,Marketing,2021,2,33486.56,0.75,5,9
7632,Finance,2021,2,31467.28,0.8,20,18
7633,R&D,2021,2,40160.32,0.85,4,3
7634,IT,2021,2,35402.03,0.9,20,0
7635,IT,2021,2,34287.92,0.8,20,19
7636,Procurement,2021,2,34613.65,1.0,14,3
7637,R&D,2021,2,36251.43,0.9,3,8
7638,IT,2021,2,42537.74,0.75,5,14
7639,Sales,2021,2,43550.12,0.75,17,11
7640,IT,2021,2,35783.08,0.8,16,4
7641,Support,2021,2,47765.38,0.85,8,13
7642,Marketing,2021,2,33481.38,0.9,4,16
7643,Support,2021,2,45409.73,1.0,12,19
7644,Operations,2021,2,33511.33,1.0,2,15
7645,R&D,2021,2,43195.99,1.0,19,8
7646,Support,2021,2,48099.73,0.85,0,14
7647,Procurement,2021,2,38336.64,1.0,4,8
7648,Finance,2021,2,40945.49,1.0,2,10
7649,Support,2021,2,45532.71,1.0,11,0
7650,Support,2021,2,38301.25,0.9,17,12
7651,Procurement,2021,2,43075.2,0.8,13,1
7652,Procurement,2021,2,31767.66,0.8,12,20
7653,Support,2021,2,35393.73,0.8,12,4
7654,Marketing,2021,2,40795.68,0.8,12,1
7655,Support,2021,2,34338.58,0.85,13,12
7656,Operations,2021,2,43693.07,0.85,12,15
7657,R&D,2021,2,38284.71,0.9,16,15
7658,Sales,2021,2,44677.52,0.75,5,16
7659,Operations,2021,2,31028.78,0.8,2,18
7660,Operations,2021,2,49749.48,0.9,9,0
7661,Procurement,2021,2,49150.0,0.75,17,9
7662,IT,2021,2,38120.97,0.9,8,6
7663,IT,2021,2,39720.11,0.8,16,17
7664,Procurement,2021,2,48322.78,1.0,1,16
7665,Finance,2021,2,30177.52,0.85,3,2
7666,Logistics,2021,2,49109.71,0.8,10,6
7667,Logistics,2021,2,40121.31,0.75,2,5
7668,R&D,2021,2,35290.91,0.85,18,18
7669,Logistics,2021,2,40574.79,0.8,12,13
7670,Marketing,2021,2,34987.68,0.9,6,20
7671,R&D,2021,2,36926.0,1.0,17,11
7672,IT,2021,2,34617.57,0.75,19,11
7673,Logistics,2021,2,37166.07,0.9,1,18
7674,HR,2021,2,47064.88,0.8,17,17
7675,Sales,2021,2,43588.57,1.0,2,9
7676,HR,2021,2,45845.69,1.0,2,20
7677,Marketing,2021,2,39299.21,1.0,19,5
7678,Procurement,2021,2,30227.87,0.9,3,6
7679,Procurement,2021,2,35804.12,1.0,4,8
7680,HR,2021,2,30564.65,0.75,12,6
7681,Marketing,2021,2,37985.65,0.8,11,9
7682,HR,2021,2,38572.64,0.85,1,8
7683,Logistics,2021,2,33678.41,0.9,4,13
7684,IT,2021,2,43488.46,0.9,9,4
7685,Logistics,2021,2,40928.18,0.75,18,3
7686,Sales,2021,2,42424.6,1.0,18,3
7687,Finance,2021,2,31792.97,0.75,14,9
7688,Operations,2021,2,49739.38,0.75,4,16
7689,Sales,2021,2,41178.76,1.0,0,3
7690,Finance,2021,2,49372.58,0.8,19,3
7691,Finance,2021,2,44764.52,0.9,18,0
7692,HR,2021,2,30039.61,0.8,12,10
7693,Operations,2021,2,32549.57,1.0,3,19
7694,Logistics,2021,2,41591.72,0.75,20,18
7695,IT,2021,2,45426.29,1.0,4,1
7696,Logistics,2021,2,36694.15,0.85,11,0
7697,Operations,2021,2,45816.13,0.85,6,0
7698,Procurement,2021,2,45616.03,0.75,16,14
7699,HR,2021,2,48190.41,0.75,6,5
7700,Finance,2021,2,32022.23,0.75,20,5
7701,HR,2021,2,48757.58,1.0,5,18
7702,IT,2021,2,48933.27,1.0,8,18
7703,Marketing,2021,2,33684.84,0.85,6,8
7704,Operations,2021,2,33779.73,0.9,20,15
7705,Procurement,2021,2,47213.69,0.75,14,11
7706,Procurement,2021,2,41543.83,0.85,10,18
7707,IT,2021,2,33321.44,0.8,2,6
7708,Marketing,2021,2,38268.35,0.85,14,9
7709,Procurement,2021,2,43243.08,1.0,14,14
7710,Operations,2021,2,48949.23,0.9,9,9
7711,Procurement,2021,2,48051.8,1.0,4,9
7712,Finance,2021,2,45760.5,1.0,5,4
7713,IT,2021,2,40759.26,0.9,5,18
7714,Operations,2021,2,35041.22,0.9,5,11
7715,R&D,2021,2,33237.17,0.85,15,8
7716,Finance,2021,2,37956.8,0.8,13,17
7717,Operations,2021,2,38670.93,0.75,12,4
7718,Operations,2021,2,30812.52,1.0,8,13
7719,HR,2021,2,31525.02,1.0,20,7
7720,Procurement,2021,2,39162.03,1.0,9,13
7721,HR,2021,2,31988.79,0.8,10,2
7722,R&D,2021,2,40646.23,0.9,20,3
7723,Finance,2021,2,41744.42,0.8,20,10
7724,Sales,2021,2,33884.19,0.75,12,6
7725,Sales,2021,2,45368.44,0.8,12,6
7726,IT,2021,2,40677.77,1.0,8,1
7727,Marketing,2021,2,39839.69,0.85,0,16
7728,Marketing,2021,2,43233.01,0.75,13,1
7729,Finance,2021,2,36757.97,0.9,16,6
7730,Procurement,2021,2,45321.6,0.8,15,12
7731,Sales,2021,2,44480.28,1.0,19,7
7732,IT,2021,2,36500.4,0.9,5,7
7733,Marketing,2021,2,37845.08,0.85,18,18
7734,Procurement,2021,2,32264.88,0.75,7,8
7735,HR,2021,2,49605.52,0.75,20,5
7736,Logistics,2021,2,34236.26,0.8,2,0
7737,Operations,2021,2,35729.52,0.75,17,3
7738,Logistics,2021,2,33482.54,1.0,5,19
7739,Finance,2021,2,47881.54,0.85,13,18
7740,Support,2021,2,49888.99,0.75,7,1
7741,Sales,2021,2,37414.49,0.9,1,11
7742,HR,2021,2,31359.9,0.8,4,7
7743,R&D,2021,2,30564.41,0.75,13,15
7744,Finance,2021,2,31915.99,0.85,2,14
7745,Marketing,2021,2,30463.22,1.0,3,5
7746,R&D,2021,2,49410.68,1.0,2,13
7747,Procurement,2021,2,46379.19,0.8,3,12
7748,HR,2021,2,46755.56,0.8,16,12
7749,Marketing,2021,2,37611.54,1.0,7,11
7750,Operations,2021,2,45337.32,1.0,0,4
7751,Finance,2021,2,39902.52,0.75,4,16
7752,Operations,2021,2,33864.26,0.85,19,2
7753,R&D,2021,2,43278.13,1.0,0,0
7754,IT,2021,2,41865.34,0.9,2,7
7755,Sales,2021,2,44623.98,1.0,13,0
7756,IT,2021,2,30536.31,0.8,14,14
7757,Sales,2021,2,45691.88,1.0,0,16
7758,Operations,2021,2,30058.81,0.8,4,4
7759,Procurement,2021,2,36301.57,0.85,9,17
7760,Procurement,2021,2,36896.17,0.85,20,10
7761,R&D,2021,2,36590.38,1.0,2,1
7762,Logistics,2021,2,31245.67,1.0,2,8
7763,Operations,2021,2,34985.99,0.8,12,6
7764,Operations,2021,2,34253.03,0.8,7,1
7765,Logistics,2021,2,30211.05,1.0,1,17
7766,Marketing,2021,2,33736.93,0.9,19,14
7767,Logistics,2021,2,41026.96,1.0,10,1
7768,Finance,2021,2,47176.07,1.0,17,16
7769,Finance,2021,2,38728.62,0.75,14,12
7770,Procurement,2021,2,32816.68,0.8,11,20
7771,Finance,2021,2,40767.79,0.9,4,16
7772,Finance,2021,2,45020.01,0.75,18,7
7773,Support,2021,2,47260.69,0.85,0,0
7774,Logistics,2021,2,48746.68,0.8,8,20
7775,Operations,2021,2,30899.18,0.75,20,9
7776,Sales,2021,2,49670.5,1.0,12,6
7777,Finance,2021,2,43902.49,0.8,14,3
7778,Finance,2021,2,41256.2,0.75,2,16
7779,Marketing,2021,2,34591.06,1.0,16,9
7780,HR,2021,2,30703.31,0.9,3,16
7781,Operations,2021,2,30784.36,0.9,4,18
7782,Sales,2021,2,49669.53,0.8,9,10
7783,R&D,2021,2,39906.67,0.8,12,17
7784,Finance,2021,2,31035.69,0.8,17,14
7785,Support,2021,2,47183.5,0.75,10,14
7786,HR,2021,2,47252.05,0.75,9,0
7787,R&D,2021,2,41293.54,0.9,13,13
7788,Procurement,2021,2,42775.8,1.0,0,15
7789,R&D,2021,2,49468.16,0.75,12,12
7790,Operations,2021,2,46340.04,1.0,19,5
7791,Marketing,2021,2,30414.06,0.8,5,12
7792,Operations,2021,2,43226.25,0.85,14,14
7793,Procurement,2021,2,35849.53,0.85,17,1
7794,Marketing,2021,2,42652.77,0.85,19,10
7795,Procurement,2021,2,42344.2,1.0,1,7
7796,Procurement,2021,2,36728.4,0.75,5,8
7797,R&D,2021,2,39246.62,0.75,6,5
7798,IT,2021,2,35004.11,1.0,15,19
7799,HR,2021,2,32615.36,0.8,15,4
7800,Sales,2021,2,42459.63,1.0,2,11
7801,Marketing,2021,2,31594.31,0.8,12,13
7802,Finance,2021,2,47746.07,0.75,13,13
7803,Logistics,2021,2,42006.36,0.75,19,15
7804,Sales,2021,2,46899.69,0.75,0,9
7805,Operations,2021,2,42797.67,0.9,12,18
7806,Marketing,2021,2,48174.08,1.0,11,5
7807,IT,2021,2,43815.31,1.0,16,7
7808,Support,2021,2,36513.39,0.8,18,4
7809,Finance,2021,2,32763.9,0.85,11,5
7810,Logistics,2021,2,36050.16,0.9,20,18
7811,Logistics,2021,2,37451.57,0.8,13,0
7812,Finance,2021,2,47728.96,0.85,20,16
7813,Operations,2021,2,46750.75,0.8,8,2
7814,Logistics,2021,2,43620.78,0.85,19,14
7815,Operations,2021,2,44305.61,0.75,13,12
7816,Support,2021,2,45867.77,0.9,6,19
7817,Operations,2021,2,33791.6,1.0,14,17
7818,Logistics,2021,2,43241.2,0.85,5,13
7819,IT,2021,2,33425.85,0.8,15,12
7820,Procurement,2021,2,42971.22,0.8,11,15
7821,Logistics,2021,2,44723.37,0.8,2,19
7822,Sales,2021,2,32465.58,0.75,20,12
7823,Sales,2021,2,33736.42,0.8,8,13
7824,R&D,2021,2,44595.05,0.8,3,18
7825,R&D,2021,2,44872.49,0.9,19,7
7826,Finance,2021,2,49921.04,0.9,19,16
7827,Operations,2021,2,36325.65,0.9,0,13
7828,HR,2021,2,44855.6,1.0,10,8
7829,Finance,2021,2,46102.87,1.0,20,18
7830,Finance,2021,2,42402.46,0.9,19,18
7831,R&D,2021,2,30101.12,0.9,16,18
7832,Marketing,2021,2,42489.2,0.8,20,13
7833,HR,2021,2,38375.85,1.0,15,0
7834,R&D,2021,2,31300.58,0.9,12,12
7835,Support,2021,2,37527.59,1.0,5,14
7836,HR,2021,2,47567.82,1.0,20,1
7837,IT,2021,2,38968.21,0.75,1,13
7838,IT,2021,2,42165.52,0.8,16,14
7839,Procurement,2021,2,36552.1,0.8,2,3
7840,HR,2021,2,41108.45,0.9,4,0
7841,IT,2021,2,49461.38,0.75,15,9
7842,Sales,2021,2,37351.36,0.8,3,15
7843,Marketing,2021,2,32300.99,0.8,3,18
7844,Marketing,2021,2,36801.15,0.8,16,2
7845,Sales,2021,2,38079.56,0.75,1,11
7846,R&D,2021,2,33939.55,0.9,13,10
7847,Marketing,2021,2,43413.4,0.8,2,15
7848,Logistics,2021,2,38316.69,0.9,0,6
7849,Procurement,2021,2,46797.16,0.85,7,8
7850,Finance,2021,2,34588.25,0.8,11,6
7851,Logistics,2021,2,48205.16,0.75,19,14
7852,HR,2021,2,44020.65,1.0,4,6
7853,Procurement,2021,2,38431.55,1.0,6,17
7854,Finance,2021,2,36359.32,0.75,7,3
7855,IT,2021,2,47431.48,0.8,0,20
7856,Finance,2021,2,43727.84,0.8,7,15
7857,HR,2021,2,41162.29,0.8,9,0
7858,Procurement,2021,2,34957.18,0.75,1,11
7859,Procurement,2021,2,35999.15,0.85,15,13
7860,Finance,2021,2,32996.53,0.8,16,4
7861,Finance,2021,2,44310.89,0.8,4,0
7862,Operations,2021,2,32949.94,0.8,6,15
7863,Logistics,2021,2,40870.19,0.75,14,18
7864,Logistics,2021,2,44401.46,0.75,4,0
7865,HR,2021,2,40024.98,0.75,14,20
7866,HR,2021,2,37178.91,0.85,9,19
7867,Marketing,2021,2,32608.25,0.75,20,0
7868,IT,2021,2,40491.21,0.85,14,3
7869,Procurement,2021,2,44299.16,0.9,3,13
7870,R&D,2021,2,48933.18,1.0,4,18
7871,Logistics,2021,2,44711.32,0.8,17,20
7872,Finance,2021,2,36708.27,0.75,8,4
7873,Support,2021,2,46151.94,0.75,11,16
7874,HR,2021,2,34558.16,0.9,12,12
7875,HR,2021,2,36712.69,0.8,4,18
7876,Support,2021,2,30842.28,0.8,14,18
7877,R&D,2021,2,33462.42,0.9,0,8
7878,Finance,2021,2,37546.37,0.8,12,10
7879,Support,2021,2,33934.77,0.9,12,18
7880,IT,2021,2,44260.51,0.75,5,14
7881,Procurement,2021,2,37018.14,0.85,9,17
7882,Procurement,2021,2,41092.81,0.9,9,13
7883,R&D,2021,2,39340.15,1.0,11,4
7884,Marketing,2021,2,34445.23,0.85,15,11
7885,Finance,2021,2,45829.71,0.75,6,8
7886,Finance,2021,2,49413.65,1.0,13,18
7887,Support,2021,2,34902.18,0.8,16,1
7888,R&D,2021,2,49541.71,0.75,2,17
7889,Marketing,2021,2,31087.47,0.9,15,4
7890,Marketing,2021,2,35276.39,0.9,8,14
7891,Operations,2021,2,43157.93,1.0,6,6
7892,HR,2021,2,48673.86,0.75,17,10
7893,R&D,2021,2,34428.76,0.85,0,20
7894,Operations,2021,2,49955.7,0.9,16,20
7895,Operations,2021,2,37235.33,0.9,20,15
7896,Support,2021,2,39014.55,0.8,18,14
7897,Procurement,2021,2,41161.83,1.0,12,7
7898,HR,2021,2,33920.09,0.75,10,19
7899,Sales,2021,2,41420.8,1.0,8,13
7900,Finance,2021,2,43828.89,0.8,3,3
7901,Operations,2021,2,44316.66,0.8,7,14
7902,Marketing,2021,2,35060.01,1.0,19,7
7903,Logistics,2021,2,35689.64,0.75,19,8
7904,HR,2021,2,44012.02,1.0,20,4
7905,R&D,2021,2,46085.08,0.85,14,9
7906,Finance,2021,2,42918.03,0.9,15,8
7907,Operations,2021,2,47382.76,1.0,1,17
7908,R&D,2021,2,41788.88,1.0,0,8
7909,R&D,2021,2,34391.7,0.9,17,8
7910,R&D,2021,2,30115.48,0.75,11,19
7911,Sales,2021,2,32668.16,0.85,15,6
7912,Logistics,2021,2,36465.25,0.75,14,5
7913,Sales,2021,2,47124.25,0.75,0,10
7914,HR,2021,2,30371.22,0.75,20,17
7915,Procurement,2021,2,32793.29,1.0,3,5
7916,Marketing,2021,2,43040.72,0.75,6,20
7917,IT,2021,2,42289.41,0.9,14,9
7918,Procurement,2021,2,42329.06,0.8,12,16
7919,Marketing,2021,2,32806.48,1.0,17,15
7920,Logistics,2021,2,33228.28,1.0,18,11
7921,Logistics,2021,2,46146.96,0.9,20,15
7922,Sales,2021,2,30019.11,1.0,1,0
7923,Procurement,2021,2,32950.17,0.9,10,5
7924,Support,2021,2,41488.44,0.9,16,0
7925,Marketing,2021,2,31185.93,1.0,2,18
7926,Marketing,2021,2,34419.44,0.75,2,19
7927,Support,2021,2,42771.54,0.8,11,17
7928,R&D,2021,2,37421.78,0.9,6,11
7929,Marketing,2021,2,48565.44,0.9,18,15
7930,Sales,2021,2,35300.39,0.75,0,2
7931,HR,2021,2,47092.15,0.75,6,18
7932,Procurement,2021,2,43754.08,0.75,7,11
7933,Operations,2021,2,35300.05,0.85,6,15
7934,R&D,2021,2,34863.2,1.0,4,7
7935,Operations,2021,2,36903.76,0.9,19,6
7936,Support,2021,2,39510.54,0.8,11,1
7937,Sales,2021,2,43889.84,0.75,20,16
7938,HR,2021,2,42347.07,0.85,4,20
7939,Support,2021,2,46646.02,1.0,2,16
7940,Sales,2021,2,34984.46,0.85,17,11
7941,Support,2021,2,41540.26,0.75,15,20
7942,IT,2021,2,37486.21,0.85,10,0
7943,Support,2021,2,42136.88,0.75,7,6
7944,Marketing,2021,2,40135.37,0.85,18,15
7945,Marketing,2021,2,49192.45,0.9,2,1
7946,Sales,2021,2,31843.48,0.75,20,15
7947,IT,2021,2,48482.5,0.85,15,11
7948,Finance,2021,2,36076.6,0.8,9,10
7949,IT,2021,2,35960.0,0.85,7,4
7950,Finance,2021,2,32272.39,1.0,6,6
7951,Sales,2021,2,35455.74,0.9,8,13
7952,Sales,2021,2,49305.64,0.85,13,3
7953,Logistics,2021,2,33691.7,0.85,13,1
7954,Logistics,2021,2,36037.8,0.75,4,19
7955,Operations,2021,2,44756.76,0.75,3,0
7956,Marketing,2021,2,37365.41,0.8,7,3
7957,R&D,2021,2,42795.96,1.0,20,11
7958,Marketing,2021,2,48785.5,0.85,3,17
7959,Operations,2021,2,41307.87,0.75,15,19
7960,R&D,2021,2,30370.54,0.85,20,14
7961,Marketing,2021,2,30969.61,0.75,13,14
7962,HR,2021,2,43623.23,1.0,4,13
7963,Procurement,2021,2,36358.33,0.75,18,12
7964,Marketing,2021,2,45717.8,0.9,19,19
7965,Operations,2021,2,38799.78,0.8,19,20
7966,Marketing,2021,2,44629.52,0.85,7,0
7967,Support,2021,2,43542.33,0.85,3,11
7968,Sales,2021,2,44464.23,0.85,13,18
7969,IT,2021,2,37770.66,1.0,8,16
7970,IT,2021,2,43062.37,0.8,16,17
7971,HR,2021,2,36104.93,1.0,15,6
7972,Support,2021,2,46012.95,0.8,15,6
7973,Logistics,2021,2,44935.34,0.9,6,7
7974,Operations,2021,2,45494.62,0.75,20,7
7975,IT,2021,2,46959.31,1.0,3,11
7976,Support,2021,2,36454.51,0.8,17,10
7977,Operations,2021,2,39711.42,0.8,3,10
7978,Operations,2021,2,49806.26,0.75,7,8
7979,HR,2021,2,43128.02,1.0,5,15
7980,IT,2021,2,37896.79,0.85,2,19
7981,Finance,2021,2,40302.74,1.0,11,5
7982,IT,2021,2,49182.03,0.9,6,18
7983,Logistics,2021,2,32001.74,0.75,3,4
7984,IT,2021,2,40344.59,0.85,16,0
7985,Finance,2021,2,31349.46,0.85,14,11
7986,HR,2021,2,49508.03,0.75,15,5
7987,Support,2021,2,47119.17,0.9,14,17
7988,Finance,2021,2,32002.74,0.75,14,14
7989,Sales,2021,2,48394.2,0.85,5,17
7990,Marketing,2021,2,31722.6,1.0,11,9
7991,R&D,2021,2,37518.09,1.0,0,9
7992,Logistics,2021,2,37160.35,0.75,16,17
7993,Procurement,2021,2,38894.7,1.0,4,13
7994,Marketing,2021,2,36580.08,0.9,3,1
7995,IT,2021,2,49687.1,0.75,18,1
7996,R&D,2021,2,48215.1,0.8,17,17
7997,Finance,2021,2,41257.14,0.85,16,1
7998,HR,2021,2,36544.29,1.0,20,15
7999,R&D,2021,2,32565.45,0.85,3,0
