id,googleTopic,week_id,value
chives,/m/01n40,2012-05,53
chives,/m/01n40,2012-06,63
chives,/m/01n40,2012-07,53
chives,/m/01n40,2012-08,59
chives,/m/01n40,2012-09,50
chives,/m/01n40,2012-10,61
chives,/m/01n40,2012-11,56
chives,/m/01n40,2012-12,62
chives,/m/01n40,2012-13,61
chives,/m/01n40,2012-14,58
chives,/m/01n40,2012-15,63
chives,/m/01n40,2012-16,58
chives,/m/01n40,2012-17,56
chives,/m/01n40,2012-18,58
chives,/m/01n40,2012-19,58
chives,/m/01n40,2012-20,72
chives,/m/01n40,2012-21,67
chives,/m/01n40,2012-22,74
chives,/m/01n40,2012-23,60
chives,/m/01n40,2012-24,65
chives,/m/01n40,2012-25,57
chives,/m/01n40,2012-26,62
chives,/m/01n40,2012-27,62
chives,/m/01n40,2012-28,55
chives,/m/01n40,2012-29,60
chives,/m/01n40,2012-30,54
chives,/m/01n40,2012-31,47
chives,/m/01n40,2012-32,50
chives,/m/01n40,2012-33,52
chives,/m/01n40,2012-34,50
chives,/m/01n40,2012-35,46
chives,/m/01n40,2012-36,41
chives,/m/01n40,2012-37,45
chives,/m/01n40,2012-38,44
chives,/m/01n40,2012-39,46
chives,/m/01n40,2012-40,43
chives,/m/01n40,2012-41,49
chives,/m/01n40,2012-42,36
chives,/m/01n40,2012-43,40
chives,/m/01n40,2012-44,38
chives,/m/01n40,2012-45,45
chives,/m/01n40,2012-46,47
chives,/m/01n40,2012-47,85
chives,/m/01n40,2012-48,36
chives,/m/01n40,2012-49,34
chives,/m/01n40,2012-50,37
chives,/m/01n40,2012-51,44
chives,/m/01n40,2012-52,67
chives,/m/01n40,2013-01,47
chives,/m/01n40,2013-02,45
chives,/m/01n40,2013-03,42
chives,/m/01n40,2013-04,44
chives,/m/01n40,2013-05,47
chives,/m/01n40,2013-06,42
chives,/m/01n40,2013-07,44
chives,/m/01n40,2013-08,42
chives,/m/01n40,2013-09,42
chives,/m/01n40,2013-10,49
chives,/m/01n40,2013-11,46
chives,/m/01n40,2013-12,59
chives,/m/01n40,2013-13,51
chives,/m/01n40,2013-14,50
chives,/m/01n40,2013-15,49
chives,/m/01n40,2013-16,57
chives,/m/01n40,2013-17,52
chives,/m/01n40,2013-18,65
chives,/m/01n40,2013-19,70
chives,/m/01n40,2013-20,63
chives,/m/01n40,2013-21,67
chives,/m/01n40,2013-22,67
chives,/m/01n40,2013-23,55
chives,/m/01n40,2013-24,58
chives,/m/01n40,2013-25,52
chives,/m/01n40,2013-26,57
chives,/m/01n40,2013-27,50
chives,/m/01n40,2013-28,50
chives,/m/01n40,2013-29,49
chives,/m/01n40,2013-30,49
chives,/m/01n40,2013-31,45
chives,/m/01n40,2013-32,49
chives,/m/01n40,2013-33,49
chives,/m/01n40,2013-34,47
chives,/m/01n40,2013-35,47
chives,/m/01n40,2013-36,41
chives,/m/01n40,2013-37,47
chives,/m/01n40,2013-38,46
chives,/m/01n40,2013-39,40
chives,/m/01n40,2013-40,45
chives,/m/01n40,2013-41,43
chives,/m/01n40,2013-42,47
chives,/m/01n40,2013-43,44
chives,/m/01n40,2013-44,39
chives,/m/01n40,2013-45,47
chives,/m/01n40,2013-46,49
chives,/m/01n40,2013-47,87
chives,/m/01n40,2013-48,33
chives,/m/01n40,2013-49,44
chives,/m/01n40,2013-50,40
chives,/m/01n40,2013-51,76
chives,/m/01n40,2013-52,52
chives,/m/01n40,2014-01,47
chives,/m/01n40,2014-02,48
chives,/m/01n40,2014-03,48
chives,/m/01n40,2014-04,43
chives,/m/01n40,2014-05,44
chives,/m/01n40,2014-06,48
chives,/m/01n40,2014-07,38
chives,/m/01n40,2014-08,43
chives,/m/01n40,2014-09,41
chives,/m/01n40,2014-10,44
chives,/m/01n40,2014-11,44
chives,/m/01n40,2014-12,44
chives,/m/01n40,2014-13,47
chives,/m/01n40,2014-14,51
chives,/m/01n40,2014-15,61
chives,/m/01n40,2014-16,58
chives,/m/01n40,2014-17,50
chives,/m/01n40,2014-18,59
chives,/m/01n40,2014-19,71
chives,/m/01n40,2014-20,63
chives,/m/01n40,2014-21,69
chives,/m/01n40,2014-22,70
chives,/m/01n40,2014-23,62
chives,/m/01n40,2014-24,62
chives,/m/01n40,2014-25,53
chives,/m/01n40,2014-26,62
chives,/m/01n40,2014-27,53
chives,/m/01n40,2014-28,48
chives,/m/01n40,2014-29,49
chives,/m/01n40,2014-30,49
chives,/m/01n40,2014-31,46
chives,/m/01n40,2014-32,44
chives,/m/01n40,2014-33,39
chives,/m/01n40,2014-34,44
chives,/m/01n40,2014-35,44
chives,/m/01n40,2014-36,37
chives,/m/01n40,2014-37,40
chives,/m/01n40,2014-38,41
chives,/m/01n40,2014-39,41
chives,/m/01n40,2014-40,39
chives,/m/01n40,2014-41,40
chives,/m/01n40,2014-42,34
chives,/m/01n40,2014-43,43
chives,/m/01n40,2014-44,37
chives,/m/01n40,2014-45,44
chives,/m/01n40,2014-46,43
chives,/m/01n40,2014-47,86
chives,/m/01n40,2014-48,36
chives,/m/01n40,2014-49,38
chives,/m/01n40,2014-50,45
chives,/m/01n40,2014-51,69
chives,/m/01n40,2014-52,49
chives,/m/01n40,2015-01,41
chives,/m/01n40,2015-02,44
chives,/m/01n40,2015-03,38
chives,/m/01n40,2015-04,39
chives,/m/01n40,2015-05,43
chives,/m/01n40,2015-06,46
chives,/m/01n40,2015-07,43
chives,/m/01n40,2015-08,37
chives,/m/01n40,2015-09,41
chives,/m/01n40,2015-10,41
chives,/m/01n40,2015-11,41
chives,/m/01n40,2015-12,48
chives,/m/01n40,2015-13,52
chives,/m/01n40,2015-14,55
chives,/m/01n40,2015-15,45
chives,/m/01n40,2015-16,56
chives,/m/01n40,2015-17,58
chives,/m/01n40,2015-18,56
chives,/m/01n40,2015-19,60
chives,/m/01n40,2015-20,65
chives,/m/01n40,2015-21,65
chives,/m/01n40,2015-22,60
chives,/m/01n40,2015-23,61
chives,/m/01n40,2015-24,51
chives,/m/01n40,2015-25,49
chives,/m/01n40,2015-26,52
chives,/m/01n40,2015-27,54
chives,/m/01n40,2015-28,49
chives,/m/01n40,2015-29,54
chives,/m/01n40,2015-30,45
chives,/m/01n40,2015-31,42
chives,/m/01n40,2015-32,50
chives,/m/01n40,2015-33,47
chives,/m/01n40,2015-34,50
chives,/m/01n40,2015-35,46
chives,/m/01n40,2015-36,38
chives,/m/01n40,2015-37,40
chives,/m/01n40,2015-38,42
chives,/m/01n40,2015-39,43
chives,/m/01n40,2015-40,44
chives,/m/01n40,2015-41,47
chives,/m/01n40,2015-42,42
chives,/m/01n40,2015-43,38
chives,/m/01n40,2015-44,44
chives,/m/01n40,2015-45,41
chives,/m/01n40,2015-46,49
chives,/m/01n40,2015-47,96
chives,/m/01n40,2015-48,38
chives,/m/01n40,2015-49,39
chives,/m/01n40,2015-50,44
chives,/m/01n40,2015-51,78
chives,/m/01n40,2015-52,64
chives,/m/01n40,2016-01,44
chives,/m/01n40,2016-02,48
chives,/m/01n40,2016-03,46
chives,/m/01n40,2016-04,46
chives,/m/01n40,2016-05,40
chives,/m/01n40,2016-06,43
chives,/m/01n40,2016-07,41
chives,/m/01n40,2016-08,42
chives,/m/01n40,2016-09,42
chives,/m/01n40,2016-10,45
chives,/m/01n40,2016-11,50
chives,/m/01n40,2016-12,60
chives,/m/01n40,2016-13,56
chives,/m/01n40,2016-14,44
chives,/m/01n40,2016-15,50
chives,/m/01n40,2016-16,50
chives,/m/01n40,2016-17,52
chives,/m/01n40,2016-18,64
chives,/m/01n40,2016-19,64
chives,/m/01n40,2016-20,66
chives,/m/01n40,2016-21,70
chives,/m/01n40,2016-22,70
chives,/m/01n40,2016-23,60
chives,/m/01n40,2016-24,62
chives,/m/01n40,2016-25,52
chives,/m/01n40,2016-26,52
chives,/m/01n40,2016-27,56
chives,/m/01n40,2016-28,43
chives,/m/01n40,2016-29,52
chives,/m/01n40,2016-30,48
chives,/m/01n40,2016-31,46
chives,/m/01n40,2016-32,45
chives,/m/01n40,2016-33,48
chives,/m/01n40,2016-34,48
chives,/m/01n40,2016-35,42
chives,/m/01n40,2016-36,57
chives,/m/01n40,2016-37,37
chives,/m/01n40,2016-38,39
chives,/m/01n40,2016-39,46
chives,/m/01n40,2016-40,41
chives,/m/01n40,2016-41,45
chives,/m/01n40,2016-42,39
chives,/m/01n40,2016-43,45
chives,/m/01n40,2016-44,40
chives,/m/01n40,2016-45,39
chives,/m/01n40,2016-46,48
chives,/m/01n40,2016-47,100
chives,/m/01n40,2016-48,36
chives,/m/01n40,2016-49,35
chives,/m/01n40,2016-50,41
chives,/m/01n40,2016-51,62
chives,/m/01n40,2016-52,58
lemon-balm,/m/04gt_,2004-01,43
lemon-balm,/m/04gt_,2004-07,34
lemon-balm,/m/04gt_,2004-08,33
lemon-balm,/m/04gt_,2004-09,33
lemon-balm,/m/04gt_,2004-10,33
lemon-balm,/m/04gt_,2004-11,33
lemon-balm,/m/04gt_,2004-17,31
lemon-balm,/m/04gt_,2004-18,47
lemon-balm,/m/04gt_,2004-19,48
lemon-balm,/m/04gt_,2004-20,63
lemon-balm,/m/04gt_,2004-21,33
lemon-balm,/m/04gt_,2004-22,35
lemon-balm,/m/04gt_,2004-23,82
lemon-balm,/m/04gt_,2004-24,66
lemon-balm,/m/04gt_,2004-25,100
lemon-balm,/m/04gt_,2004-26,34
lemon-balm,/m/04gt_,2004-27,36
lemon-balm,/m/04gt_,2004-28,39
lemon-balm,/m/04gt_,2004-29,48
lemon-balm,/m/04gt_,2004-30,33
lemon-balm,/m/04gt_,2004-31,65
lemon-balm,/m/04gt_,2004-32,79
lemon-balm,/m/04gt_,2004-33,94
lemon-balm,/m/04gt_,2004-34,62
lemon-balm,/m/04gt_,2004-35,62
lemon-balm,/m/04gt_,2004-36,62
lemon-balm,/m/04gt_,2004-37,28
lemon-balm,/m/04gt_,2004-38,28
lemon-balm,/m/04gt_,2004-39,28
lemon-balm,/m/04gt_,2004-40,28
lemon-balm,/m/04gt_,2004-41,28
lemon-balm,/m/04gt_,2004-42,28
lemon-balm,/m/04gt_,2004-43,31
lemon-balm,/m/04gt_,2004-44,31
lemon-balm,/m/04gt_,2004-45,31
lemon-balm,/m/04gt_,2004-46,31
lemon-balm,/m/04gt_,2004-47,31
lemon-balm,/m/04gt_,2004-48,32
lemon-balm,/m/04gt_,2004-49,32
lemon-balm,/m/04gt_,2004-50,32
lemon-balm,/m/04gt_,2004-51,33
lemon-balm,/m/04gt_,2004-52,36
lemon-balm,/m/04gt_,2005-01,24
lemon-balm,/m/04gt_,2005-02,24
lemon-balm,/m/04gt_,2005-10,22
lemon-balm,/m/04gt_,2005-11,21
lemon-balm,/m/04gt_,2005-12,21
lemon-balm,/m/04gt_,2005-13,21
lemon-balm,/m/04gt_,2005-14,33
lemon-balm,/m/04gt_,2005-15,45
lemon-balm,/m/04gt_,2005-16,22
lemon-balm,/m/04gt_,2005-17,21
lemon-balm,/m/04gt_,2005-18,32
lemon-balm,/m/04gt_,2005-19,22
lemon-balm,/m/04gt_,2005-20,33
lemon-balm,/m/04gt_,2005-21,44
lemon-balm,/m/04gt_,2005-22,24
lemon-balm,/m/04gt_,2005-23,79
lemon-balm,/m/04gt_,2005-24,38
lemon-balm,/m/04gt_,2005-25,23
lemon-balm,/m/04gt_,2005-26,31
lemon-balm,/m/04gt_,2005-27,73
lemon-balm,/m/04gt_,2005-28,33
lemon-balm,/m/04gt_,2005-29,22
lemon-balm,/m/04gt_,2005-30,22
lemon-balm,/m/04gt_,2005-31,22
lemon-balm,/m/04gt_,2005-32,21
lemon-balm,/m/04gt_,2005-33,23
lemon-balm,/m/04gt_,2005-34,24
lemon-balm,/m/04gt_,2005-35,20
lemon-balm,/m/04gt_,2005-36,19
lemon-balm,/m/04gt_,2005-37,19
lemon-balm,/m/04gt_,2005-38,19
lemon-balm,/m/04gt_,2005-39,19
lemon-balm,/m/04gt_,2005-40,18
lemon-balm,/m/04gt_,2005-41,19
lemon-balm,/m/04gt_,2005-42,18
lemon-balm,/m/04gt_,2005-43,18
lemon-balm,/m/04gt_,2005-44,18
lemon-balm,/m/04gt_,2005-45,21
lemon-balm,/m/04gt_,2005-46,17
lemon-balm,/m/04gt_,2005-47,16
lemon-balm,/m/04gt_,2005-48,16
lemon-balm,/m/04gt_,2005-49,33
lemon-balm,/m/04gt_,2005-50,19
lemon-balm,/m/04gt_,2005-51,19
lemon-balm,/m/04gt_,2005-52,17
lemon-balm,/m/04gt_,2006-01,17
lemon-balm,/m/04gt_,2006-02,17
lemon-balm,/m/04gt_,2006-03,16
lemon-balm,/m/04gt_,2006-04,16
lemon-balm,/m/04gt_,2006-05,16
lemon-balm,/m/04gt_,2006-06,16
lemon-balm,/m/04gt_,2006-07,16
lemon-balm,/m/04gt_,2006-08,16
lemon-balm,/m/04gt_,2006-09,15
lemon-balm,/m/04gt_,2006-10,15
lemon-balm,/m/04gt_,2006-11,16
lemon-balm,/m/04gt_,2006-12,19
lemon-balm,/m/04gt_,2006-13,23
lemon-balm,/m/04gt_,2006-14,24
lemon-balm,/m/04gt_,2006-15,24
lemon-balm,/m/04gt_,2006-16,15
lemon-balm,/m/04gt_,2006-17,36
lemon-balm,/m/04gt_,2006-18,25
lemon-balm,/m/04gt_,2006-19,15
lemon-balm,/m/04gt_,2006-20,23
lemon-balm,/m/04gt_,2006-21,47
lemon-balm,/m/04gt_,2006-22,34
lemon-balm,/m/04gt_,2006-23,23
lemon-balm,/m/04gt_,2006-24,33
lemon-balm,/m/04gt_,2006-25,49
lemon-balm,/m/04gt_,2006-26,32
lemon-balm,/m/04gt_,2006-27,47
lemon-balm,/m/04gt_,2006-28,15
lemon-balm,/m/04gt_,2006-29,15
lemon-balm,/m/04gt_,2006-30,30
lemon-balm,/m/04gt_,2006-31,23
lemon-balm,/m/04gt_,2006-32,15
lemon-balm,/m/04gt_,2006-33,38
lemon-balm,/m/04gt_,2006-34,14
lemon-balm,/m/04gt_,2006-35,24
lemon-balm,/m/04gt_,2006-36,14
lemon-balm,/m/04gt_,2006-37,13
lemon-balm,/m/04gt_,2006-38,13
lemon-balm,/m/04gt_,2006-39,13
lemon-balm,/m/04gt_,2006-40,18
lemon-balm,/m/04gt_,2006-41,20
lemon-balm,/m/04gt_,2006-42,39
lemon-balm,/m/04gt_,2006-43,13
lemon-balm,/m/04gt_,2006-44,13
lemon-balm,/m/04gt_,2006-45,12
lemon-balm,/m/04gt_,2006-46,12
lemon-balm,/m/04gt_,2006-47,12
lemon-balm,/m/04gt_,2006-48,12
lemon-balm,/m/04gt_,2006-49,12
lemon-balm,/m/04gt_,2006-50,13
lemon-balm,/m/04gt_,2006-51,13
lemon-balm,/m/04gt_,2006-52,20
lemon-balm,/m/04gt_,2007-01,13
lemon-balm,/m/04gt_,2007-02,13
lemon-balm,/m/04gt_,2007-03,13
lemon-balm,/m/04gt_,2007-04,12
lemon-balm,/m/04gt_,2007-05,21
lemon-balm,/m/04gt_,2007-06,13
lemon-balm,/m/04gt_,2007-07,13
lemon-balm,/m/04gt_,2007-08,12
lemon-balm,/m/04gt_,2007-09,12
lemon-balm,/m/04gt_,2007-10,12
lemon-balm,/m/04gt_,2007-11,12
lemon-balm,/m/04gt_,2007-12,12
lemon-balm,/m/04gt_,2007-13,12
lemon-balm,/m/04gt_,2007-14,12
lemon-balm,/m/04gt_,2007-15,12
lemon-balm,/m/04gt_,2007-16,24
lemon-balm,/m/04gt_,2007-17,24
lemon-balm,/m/04gt_,2007-18,23
lemon-balm,/m/04gt_,2007-19,27
lemon-balm,/m/04gt_,2007-20,35
lemon-balm,/m/04gt_,2007-21,29
lemon-balm,/m/04gt_,2007-22,31
lemon-balm,/m/04gt_,2007-23,37
lemon-balm,/m/04gt_,2007-24,38
lemon-balm,/m/04gt_,2007-25,28
lemon-balm,/m/04gt_,2007-26,43
lemon-balm,/m/04gt_,2007-27,41
lemon-balm,/m/04gt_,2007-28,15
lemon-balm,/m/04gt_,2007-29,19
lemon-balm,/m/04gt_,2007-30,15
lemon-balm,/m/04gt_,2007-31,11
lemon-balm,/m/04gt_,2007-32,11
lemon-balm,/m/04gt_,2007-33,19
lemon-balm,/m/04gt_,2007-34,15
lemon-balm,/m/04gt_,2007-35,23
lemon-balm,/m/04gt_,2007-36,32
lemon-balm,/m/04gt_,2007-37,10
lemon-balm,/m/04gt_,2007-38,14
lemon-balm,/m/04gt_,2007-39,14
lemon-balm,/m/04gt_,2007-40,10
lemon-balm,/m/04gt_,2007-41,10
lemon-balm,/m/04gt_,2007-42,10
lemon-balm,/m/04gt_,2007-43,12
lemon-balm,/m/04gt_,2007-44,14
lemon-balm,/m/04gt_,2007-45,9
lemon-balm,/m/04gt_,2007-46,29
lemon-balm,/m/04gt_,2007-47,10
lemon-balm,/m/04gt_,2007-48,9
lemon-balm,/m/04gt_,2007-49,19
lemon-balm,/m/04gt_,2007-50,10
lemon-balm,/m/04gt_,2007-51,26
lemon-balm,/m/04gt_,2007-52,11
lemon-balm,/m/04gt_,2008-01,9
lemon-balm,/m/04gt_,2008-02,16
lemon-balm,/m/04gt_,2008-03,19
lemon-balm,/m/04gt_,2008-04,19
lemon-balm,/m/04gt_,2008-05,19
lemon-balm,/m/04gt_,2008-06,9
lemon-balm,/m/04gt_,2008-07,9
lemon-balm,/m/04gt_,2008-08,9
lemon-balm,/m/04gt_,2008-09,9
lemon-balm,/m/04gt_,2008-10,39
lemon-balm,/m/04gt_,2008-11,9
lemon-balm,/m/04gt_,2008-12,9
lemon-balm,/m/04gt_,2008-13,15
lemon-balm,/m/04gt_,2008-14,14
lemon-balm,/m/04gt_,2008-15,28
lemon-balm,/m/04gt_,2008-16,24
lemon-balm,/m/04gt_,2008-17,18
lemon-balm,/m/04gt_,2008-18,18
lemon-balm,/m/04gt_,2008-19,31
lemon-balm,/m/04gt_,2008-20,35
lemon-balm,/m/04gt_,2008-21,35
lemon-balm,/m/04gt_,2008-22,38
lemon-balm,/m/04gt_,2008-23,53
lemon-balm,/m/04gt_,2008-24,24
lemon-balm,/m/04gt_,2008-25,66
lemon-balm,/m/04gt_,2008-26,71
lemon-balm,/m/04gt_,2008-27,42
lemon-balm,/m/04gt_,2008-28,29
lemon-balm,/m/04gt_,2008-29,19
lemon-balm,/m/04gt_,2008-30,32
lemon-balm,/m/04gt_,2008-31,32
lemon-balm,/m/04gt_,2008-32,24
lemon-balm,/m/04gt_,2008-33,9
lemon-balm,/m/04gt_,2008-34,23
lemon-balm,/m/04gt_,2008-35,19
lemon-balm,/m/04gt_,2008-36,23
lemon-balm,/m/04gt_,2008-37,14
lemon-balm,/m/04gt_,2008-38,11
lemon-balm,/m/04gt_,2008-39,26
lemon-balm,/m/04gt_,2008-40,28
lemon-balm,/m/04gt_,2008-41,26
lemon-balm,/m/04gt_,2008-42,19
lemon-balm,/m/04gt_,2008-43,17
lemon-balm,/m/04gt_,2008-44,12
lemon-balm,/m/04gt_,2008-45,12
lemon-balm,/m/04gt_,2008-46,17
lemon-balm,/m/04gt_,2008-47,19
lemon-balm,/m/04gt_,2008-48,8
lemon-balm,/m/04gt_,2008-49,8
lemon-balm,/m/04gt_,2008-50,11
lemon-balm,/m/04gt_,2008-51,14
lemon-balm,/m/04gt_,2008-52,26
lemon-balm,/m/04gt_,2009-01,14
lemon-balm,/m/04gt_,2009-02,8
lemon-balm,/m/04gt_,2009-03,14
lemon-balm,/m/04gt_,2009-04,16
lemon-balm,/m/04gt_,2009-05,8
lemon-balm,/m/04gt_,2009-06,18
lemon-balm,/m/04gt_,2009-07,16
lemon-balm,/m/04gt_,2009-08,16
lemon-balm,/m/04gt_,2009-09,12
lemon-balm,/m/04gt_,2009-10,18
lemon-balm,/m/04gt_,2009-11,24
lemon-balm,/m/04gt_,2009-12,23
lemon-balm,/m/04gt_,2009-13,15
lemon-balm,/m/04gt_,2009-14,16
lemon-balm,/m/04gt_,2009-15,32
lemon-balm,/m/04gt_,2009-16,39
lemon-balm,/m/04gt_,2009-17,20
lemon-balm,/m/04gt_,2009-18,50
lemon-balm,/m/04gt_,2009-19,31
lemon-balm,/m/04gt_,2009-20,59
lemon-balm,/m/04gt_,2009-21,60
lemon-balm,/m/04gt_,2009-22,37
lemon-balm,/m/04gt_,2009-23,46
lemon-balm,/m/04gt_,2009-24,57
lemon-balm,/m/04gt_,2009-25,55
lemon-balm,/m/04gt_,2009-26,32
lemon-balm,/m/04gt_,2009-27,31
lemon-balm,/m/04gt_,2009-28,41
lemon-balm,/m/04gt_,2009-29,21
lemon-balm,/m/04gt_,2009-30,35
lemon-balm,/m/04gt_,2009-31,35
lemon-balm,/m/04gt_,2009-32,29
lemon-balm,/m/04gt_,2009-33,16
lemon-balm,/m/04gt_,2009-34,18
lemon-balm,/m/04gt_,2009-35,15
lemon-balm,/m/04gt_,2009-36,21
lemon-balm,/m/04gt_,2009-37,25
lemon-balm,/m/04gt_,2009-38,47
lemon-balm,/m/04gt_,2009-39,14
lemon-balm,/m/04gt_,2009-40,20
lemon-balm,/m/04gt_,2009-41,18
lemon-balm,/m/04gt_,2009-42,7
lemon-balm,/m/04gt_,2009-43,14
lemon-balm,/m/04gt_,2009-44,27
lemon-balm,/m/04gt_,2009-45,12
lemon-balm,/m/04gt_,2009-46,14
lemon-balm,/m/04gt_,2009-47,16
lemon-balm,/m/04gt_,2009-48,18
lemon-balm,/m/04gt_,2009-49,20
lemon-balm,/m/04gt_,2009-50,14
lemon-balm,/m/04gt_,2009-51,18
lemon-balm,/m/04gt_,2009-52,17
lemon-balm,/m/04gt_,2010-01,9
lemon-balm,/m/04gt_,2010-02,15
lemon-balm,/m/04gt_,2010-03,13
lemon-balm,/m/04gt_,2010-04,12
lemon-balm,/m/04gt_,2010-05,15
lemon-balm,/m/04gt_,2010-06,12
lemon-balm,/m/04gt_,2010-07,13
lemon-balm,/m/04gt_,2010-08,15
lemon-balm,/m/04gt_,2010-09,15
lemon-balm,/m/04gt_,2010-10,28
lemon-balm,/m/04gt_,2010-11,15
lemon-balm,/m/04gt_,2010-12,17
lemon-balm,/m/04gt_,2010-13,13
lemon-balm,/m/04gt_,2010-14,25
lemon-balm,/m/04gt_,2010-15,33
lemon-balm,/m/04gt_,2010-16,32
lemon-balm,/m/04gt_,2010-17,56
lemon-balm,/m/04gt_,2010-18,36
lemon-balm,/m/04gt_,2010-19,36
lemon-balm,/m/04gt_,2010-20,29
lemon-balm,/m/04gt_,2010-21,45
lemon-balm,/m/04gt_,2010-22,59
lemon-balm,/m/04gt_,2010-23,47
lemon-balm,/m/04gt_,2010-24,46
lemon-balm,/m/04gt_,2010-25,33
lemon-balm,/m/04gt_,2010-26,48
lemon-balm,/m/04gt_,2010-27,34
lemon-balm,/m/04gt_,2010-28,51
lemon-balm,/m/04gt_,2010-29,28
lemon-balm,/m/04gt_,2010-30,30
lemon-balm,/m/04gt_,2010-31,28
lemon-balm,/m/04gt_,2010-32,33
lemon-balm,/m/04gt_,2010-33,25
lemon-balm,/m/04gt_,2010-34,21
lemon-balm,/m/04gt_,2010-35,28
lemon-balm,/m/04gt_,2010-36,29
lemon-balm,/m/04gt_,2010-37,12
lemon-balm,/m/04gt_,2010-38,20
lemon-balm,/m/04gt_,2010-39,25
lemon-balm,/m/04gt_,2010-40,24
lemon-balm,/m/04gt_,2010-41,12
lemon-balm,/m/04gt_,2010-42,18
lemon-balm,/m/04gt_,2010-43,27
lemon-balm,/m/04gt_,2010-44,12
lemon-balm,/m/04gt_,2010-45,20
lemon-balm,/m/04gt_,2010-46,10
lemon-balm,/m/04gt_,2010-47,11
lemon-balm,/m/04gt_,2010-48,15
lemon-balm,/m/04gt_,2010-49,17
lemon-balm,/m/04gt_,2010-50,10
lemon-balm,/m/04gt_,2010-51,9
lemon-balm,/m/04gt_,2010-52,16
lemon-balm,/m/04gt_,2011-01,6
lemon-balm,/m/04gt_,2011-02,8
lemon-balm,/m/04gt_,2011-03,4
lemon-balm,/m/04gt_,2011-04,13
lemon-balm,/m/04gt_,2011-05,9
lemon-balm,/m/04gt_,2011-06,14
lemon-balm,/m/04gt_,2011-07,9
lemon-balm,/m/04gt_,2011-08,6
lemon-balm,/m/04gt_,2011-09,13
lemon-balm,/m/04gt_,2011-10,8
lemon-balm,/m/04gt_,2011-11,9
lemon-balm,/m/04gt_,2011-12,9
lemon-balm,/m/04gt_,2011-13,13
lemon-balm,/m/04gt_,2011-14,13
lemon-balm,/m/04gt_,2011-15,17
lemon-balm,/m/04gt_,2011-16,22
lemon-balm,/m/04gt_,2011-17,35
lemon-balm,/m/04gt_,2011-18,40
lemon-balm,/m/04gt_,2011-19,34
lemon-balm,/m/04gt_,2011-20,32
lemon-balm,/m/04gt_,2011-21,24
lemon-balm,/m/04gt_,2011-22,43
lemon-balm,/m/04gt_,2011-23,38
lemon-balm,/m/04gt_,2011-24,50
lemon-balm,/m/04gt_,2011-25,38
lemon-balm,/m/04gt_,2011-26,42
lemon-balm,/m/04gt_,2011-27,39
lemon-balm,/m/04gt_,2011-28,39
lemon-balm,/m/04gt_,2011-29,23
lemon-balm,/m/04gt_,2011-30,33
lemon-balm,/m/04gt_,2011-31,16
lemon-balm,/m/04gt_,2011-32,20
lemon-balm,/m/04gt_,2011-33,21
lemon-balm,/m/04gt_,2011-34,25
lemon-balm,/m/04gt_,2011-35,21
lemon-balm,/m/04gt_,2011-36,20
lemon-balm,/m/04gt_,2011-37,10
lemon-balm,/m/04gt_,2011-38,17
lemon-balm,/m/04gt_,2011-39,10
lemon-balm,/m/04gt_,2011-40,15
lemon-balm,/m/04gt_,2011-41,6
lemon-balm,/m/04gt_,2011-42,9
lemon-balm,/m/04gt_,2011-43,14
lemon-balm,/m/04gt_,2011-44,6
lemon-balm,/m/04gt_,2011-45,10
lemon-balm,/m/04gt_,2011-46,9
lemon-balm,/m/04gt_,2011-47,10
lemon-balm,/m/04gt_,2011-48,9
lemon-balm,/m/04gt_,2011-49,5
lemon-balm,/m/04gt_,2011-50,8
lemon-balm,/m/04gt_,2011-51,10
lemon-balm,/m/04gt_,2011-52,7
lemon-balm,/m/04gt_,2012-01,2
lemon-balm,/m/04gt_,2012-02,2
lemon-balm,/m/04gt_,2012-03,5
lemon-balm,/m/04gt_,2012-04,12
lemon-balm,/m/04gt_,2012-05,7
lemon-balm,/m/04gt_,2012-06,10
lemon-balm,/m/04gt_,2012-07,7
lemon-balm,/m/04gt_,2012-08,13
lemon-balm,/m/04gt_,2012-09,9
lemon-balm,/m/04gt_,2012-10,9
lemon-balm,/m/04gt_,2012-11,10
lemon-balm,/m/04gt_,2012-12,11
lemon-balm,/m/04gt_,2012-13,14
lemon-balm,/m/04gt_,2012-14,19
lemon-balm,/m/04gt_,2012-15,20
lemon-balm,/m/04gt_,2012-16,23
lemon-balm,/m/04gt_,2012-17,22
lemon-balm,/m/04gt_,2012-18,24
lemon-balm,/m/04gt_,2012-19,30
lemon-balm,/m/04gt_,2012-20,36
lemon-balm,/m/04gt_,2012-21,47
lemon-balm,/m/04gt_,2012-22,40
lemon-balm,/m/04gt_,2012-23,37
lemon-balm,/m/04gt_,2012-24,37
lemon-balm,/m/04gt_,2012-25,32
lemon-balm,/m/04gt_,2012-26,31
lemon-balm,/m/04gt_,2012-27,36
lemon-balm,/m/04gt_,2012-28,24
lemon-balm,/m/04gt_,2012-29,20
lemon-balm,/m/04gt_,2012-30,24
lemon-balm,/m/04gt_,2012-31,20
lemon-balm,/m/04gt_,2012-32,15
lemon-balm,/m/04gt_,2012-33,20
lemon-balm,/m/04gt_,2012-34,14
lemon-balm,/m/04gt_,2012-35,25
lemon-balm,/m/04gt_,2012-36,15
lemon-balm,/m/04gt_,2012-37,14
lemon-balm,/m/04gt_,2012-38,16
